TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T22765,C3723190,27/11/86,M,BENGALURU,789974.32,23/9/16,195416,209.0
T22766,C4839616,9/8/90,M,RAJAHMUNDRY,19402.23,23/9/16,204532,1303.0
T22767,C9029086,9/10/79,M,CHENNAI,19062.72,23/9/16,195130,400.0
T22768,C1816030,24/5/91,F,BANGALORE,435953.75,23/9/16,71409,1.0
T22769,C8031490,7/2/92,M,AMBALA,2910.18,23/9/16,195407,31.0
T22770,C5035519,25/11/92,F,DELHI,5934.77,23/9/16,125423,469.0
T22771,C8111570,23/4/89,F,THANE,16846.51,23/9/16,125540,894.53
T22772,C5185655,26/11/90,M,KOCHI,20339.57,23/9/16,130413,306.0
T22773,C9037554,29/5/87,M,PUNE,7533.53,23/9/16,130605,23.0
T22774,C4533229,18/12/84,M,KOLKATA,6308.44,23/9/16,130512,1283.0
T22775,C2010759,20/4/87,F,MUMBAI,13644.06,23/9/16,203942,50.0
T22776,C3241230,20/12/90,M,BHOPAL,29827.61,23/9/16,194530,599.0
T22777,C7510739,21/4/90,M,HYDERABAD,26595.56,23/9/16,194532,99.0
T22778,C6687067,27/3/91,M,RAIGAD,10896.14,23/9/16,194816,190.0
T22779,C7175874,18/7/79,F,HYDERABAD,142.46,23/9/16,194530,913.0
T22780,C5122153,19/10/90,F,HYDERABAD,611.25,23/9/16,204505,650.0
T22781,C5428238,25/2/84,F,KOLKATA,39103.37,23/9/16,195035,2918.0
T22782,C1537083,19/7/87,M,GURGAON,19012.57,23/9/16,200856,195.0
T22783,C6130825,22/8/87,M,THANE,0.0,23/9/16,130635,75.0
T22784,C1179374,11/8/88,M,DELHI,21439.76,23/9/16,125008,200.0
T22785,C8880071,16/10/89,M,BANUR,13298.51,23/9/16,124736,2326.46
T22786,C5442478,15/1/82,M,NOIDA,12372.35,23/9/16,130224,147.0
T22787,C1537190,26/11/88,M,MAHALAXMI MUMBAI,14550.17,23/9/16,204300,349.0
T22788,C7285626,29/12/89,M,GORAKHPUR,9289.38,23/9/16,201613,1110.0
T22789,C1230331,29/9/84,M,BANGALORE,406905.31,23/9/16,202741,966.0
T22790,C5814192,6/11/94,F,MUMBAI,11799.24,23/9/16,203250,119.0
T22791,C6512211,17/11/70,M,NEW DELHI,58496.6,23/9/16,203302,1500.0
T22792,C4119479,1/1/75,M,ZIRAKPUR,19150.14,23/9/16,201142,1971.0
T22793,C8962892,22/10/92,M,KOLKATA,18372.14,23/9/16,201319,50.0
T22794,C5215833,26/2/90,F,KOLKATA,33518.84,23/9/16,201824,506.0
T22795,C4213051,18/3/84,M,NASHIK,24604.18,23/9/16,201925,495.0
T22796,C3138714,1/1/1800,F,ANDHERI W MUMBAI,393.87,23/9/16,203246,210.0
T22797,C5513529,1/1/1800,M,MUMBAI,7951.76,23/9/16,211208,700.0
T22798,C1713467,7/5/93,F,BANGALORE,25562.6,23/9/16,125621,289.0
T22799,C1038662,10/3/74,M,DELHI,27795.51,23/9/16,140410,2600.0
T22800,C2819843,26/3/45,F,NEW DELHI,615753.03,23/9/16,200945,486.0
T22801,C4814032,28/11/95,F,DELHI,3817.64,23/9/16,203306,47.0
T22802,C5225018,14/3/81,M,NEW DELHI,200143.15,23/9/16,202743,5600.0
T22803,C5411327,1/1/1800,M,BANGALORE,53729.25,23/9/16,202021,3992.68
T22804,C4434931,5/7/84,M,TRINELVELI DT,2451.96,23/9/16,202402,1205.0
T22805,C6838677,17/2/76,M,GUWAHATI,94507.98,23/9/16,114521,50.0
T22806,C2939435,25/9/82,M,GURGAON,7060.09,23/9/16,205147,191.0
T22807,C3619340,10/1/60,F,FUNCTION HYDERABAD,2257.18,23/9/16,130007,353.0
T22808,C4640226,28/10/97,F,GUWAHATI,2473.72,23/9/16,130239,85.0
T22809,C3312030,28/8/91,M,NEW DELHI,90077.57,23/9/16,204630,85.0
T22810,C3257858,25/7/90,M,SURAT,42239.56,23/9/16,204652,2500.0
T22811,C6222466,22/4/90,F,NEW DELHI,16705.97,23/9/16,204745,300.0
T22812,C2729940,1/6/84,M,BANGALORE,27820.66,23/9/16,201811,348.0
T22813,C6222346,6/12/79,M,NEW DELHI,66512.72,23/9/16,200958,254.0
T22814,C5111789,1/7/74,M,COTTON GREEN WEST MUMBAI,7424.6,23/9/16,202250,198.0
T22815,C2637324,1/11/85,F,HARIDWAR,23520.85,23/9/16,210519,500.0
T22816,C5811848,27/1/82,M,CHENNAI,59785.25,23/9/16,210639,1000.0
T22817,C8038816,11/1/70,M,THANE,21491.14,23/9/16,210817,565.0
T22818,C4315927,6/10/90,F,AIRPORT RD EMP IN P11875 BANGAORE,24778.72,23/9/16,125057,37.0
T22819,C1840433,25/1/84,F,UDAIPUR,98.33,23/9/16,125004,30000.0
T22820,C5828732,18/1/81,F,MUMBAI,127701.8,23/9/16,125007,1105.0
T22821,C4837777,17/6/92,F,DIST ZUNHEBOTO,14075.75,23/9/16,140034,2500.0
T22822,C3286584,1/1/1800,M,CANARA BANK ATM NEW DELHI,1994.74,23/9/16,135804,200.0
T22823,C6928535,6/5/86,M,FARIDABAD,59068.44,23/9/16,140021,201.0
T22824,C4834882,29/10/73,M,NOIDA,14734.27,23/9/16,124852,2400.0
T22825,C5058521,1/10/90,F,LUCKNOW,440181.71,23/9/16,124854,36.75
T22826,C6320678,25/7/87,M,DELHI,112491.13,23/9/16,124904,507.0
T22827,C8925990,5/4/92,M,PUNE,7.99,23/9/16,203207,500.0
T22828,C2322747,15/1/88,F,PATNA,10272.95,23/9/16,203254,937.0
T22829,C3196848,23/3/89,M,CUDDALORE,582.7,23/9/16,203258,80.0
T22830,C8992717,8/8/86,M,MUMBAI,718.69,23/9/16,202937,492.0
T22831,C3915641,15/5/93,M,DARBHANGA,42272.64,23/9/16,202703,606.9
T22832,C5817626,23/1/80,M,JAIPUR,146496.33,23/9/16,200354,1350.0
T22833,C2739262,22/10/83,F,NOIDA,8360.16,23/9/16,202719,1600.0
T22834,C4814751,16/7/86,M,FUNCTION HALL VAYUPURI HYDERABAD,556.71,23/9/16,125450,100.0
T22835,C6417614,1/1/1800,M,MUMBAI,77429.84,23/9/16,135412,803.86
T22836,C7020630,15/9/89,F,MEERUT,396.61,23/9/16,200912,249.0
T22837,C6237851,17/12/61,M,GURGAON,284665.34,23/9/16,200716,1023.41
T22838,C2110382,26/2/60,M,CUTTACK,3688.07,23/9/16,201024,2000.0
T22839,C1413292,30/7/67,M,MUMBAI,1907335.91,23/9/16,201236,700.0
T22840,C8739434,22/4/58,F,NEW DELHI,7016716.02,23/9/16,204405,7190.0
T22841,C1612556,25/9/87,M,AJMER,346527.5,23/9/16,204524,99.0
T22842,C1819642,30/11/88,F,CHENNAI,19548.95,23/9/16,204528,654.0
T22843,C7129358,26/1/84,M,GURGAON,21972.15,23/9/16,204529,240.0
T22844,C4711062,4/2/78,M,MUMBAI,161960.85,23/9/16,132749,817.0
T22845,C2239461,10/2/89,M,PUNE,24.45,23/9/16,135956,2070.0
T22846,C1827381,24/10/77,M,DELHI,50121.4,23/9/16,133003,100.0
T22847,C7938927,25/10/90,F,DELHI,3874.98,23/9/16,133155,547.0
T22848,C1743734,2/5/71,M,NIZAMABAD,11397.78,23/9/16,133442,100.0
T22849,C6010862,4/7/88,M,MUMBAI,4546.31,23/9/16,133444,229.0
T22850,C3593740,1/1/1800,M,CHINCHWAD PUNE,53800.41,23/9/16,204704,2843.0
T22851,C6110849,10/3/81,M,DELHI,55280.44,23/9/16,204704,832.41
T22852,C4525515,24/6/94,F,ALWAR,34651.61,23/9/16,204605,197.0
T22853,C5522286,1/11/84,M,NEW DELHI,26289.69,23/9/16,204605,360.0
T22854,C1140741,15/10/81,M,GURGAON,544166.94,23/9/16,204608,14590.0
T22855,C8229524,1/1/1800,M,KANDIVALI E MUMBAI,12004.48,23/9/16,204654,488.0
T22856,C8628422,10/7/75,M,BANGALORE,95.71,23/9/16,201247,295.0
T22857,C7133669,12/8/79,F,INDORE,660.52,23/9/16,202630,299.0
T22858,C3428711,22/4/81,F,INDORE,23449.31,23/9/16,202357,1600.0
T22859,C3621056,30/11/93,M,NILGIRIS,24567.65,23/9/16,202440,550.0
T22860,C5437953,9/6/92,M,THANE,17494.61,23/9/16,202541,146.0
T22861,C1411041,8/10/94,F,PATNA,1.79,23/9/16,133548,1200.0
T22862,C6342357,1/11/85,M,PUNE,26584.03,23/9/16,134020,406.0
T22863,C7030147,15/1/76,M,KOTA,17157.65,23/9/16,131431,20.0
T22864,C5630656,25/9/88,M,HYDERABAD,20966.14,23/9/16,124753,649.0
T22865,C1419614,15/3/93,F,PANCHKULA,11903.36,23/9/16,124503,630.0
T22866,C3440266,1/3/78,M,GHAZIABAD,4862.04,23/9/16,124512,526.7
T22867,C4011128,20/11/83,F,JHANSI,99433.38,23/9/16,124512,1613.0
T22868,C6835060,19/8/88,F,MOHALI,189600.63,23/9/16,204940,888.0
T22869,C4930986,4/11/84,F,AGRA,2961.88,23/9/16,204940,3649.0
T22870,C8236431,1/10/77,M,THANE,62198.74,23/9/16,202839,385.0
T22871,C2699275,1/1/1800,M,DELHI,24923.56,23/9/16,204428,12698.0
T22872,C8471555,10/5/86,M,DELHI,65715.17,23/9/16,204441,575.0
T22873,C7029383,17/10/74,M,PUNE,12845.99,23/9/16,204633,305.0
T22874,C3919527,21/11/83,M,NAVI MUMBAI,36235.34,23/9/16,204632,210.0
T22875,C1315565,17/1/81,M,MUMBAI,16.3,23/9/16,204635,153.0
T22876,C8622470,1/1/1800,M,NEW DELHI,7698.65,23/9/16,204805,1000.0
T22877,C3423352,31/12/90,M,NEW DELHI,4911.86,23/9/16,210418,500.0
T22878,C2628024,5/7/89,M,PUNE,1215.41,23/9/16,203855,70.0
T22879,C2636511,25/8/90,M,BANGALORE,14502.79,23/9/16,205226,436.0
T22880,C8232027,27/2/87,F,DELHI,16085.96,23/9/16,205446,299.52
T22881,C8711771,16/1/82,F,MUMBAI,1218.34,23/9/16,135536,1274.0
T22882,C4421982,28/9/89,F,BANGALORE,17850.66,23/9/16,134244,2150.0
T22883,C3711775,7/2/87,M,GURGAON,172031.39,23/9/16,114706,80.0
T22884,C4519735,1/1/1800,M,GURGAON,206534.32,23/9/16,114711,275.96
T22885,C2231452,7/12/84,M,MEHSANA,67505.65,23/9/16,204404,493.0
T22886,C3791765,17/1/74,M,GURGAON,648070.62,23/9/16,204711,785.0
T22887,C8542864,14/9/79,M,KAKINADA,24841.08,23/9/16,211152,228.18
T22888,C4680811,26/9/85,M,GHAZIABAD,391745.52,23/9/16,194148,369.0
T22889,C8516576,5/7/89,M,DELHI,6039.66,23/9/16,211438,894.0
T22890,C1377171,7/5/87,F,CHENNAI,160378.91,23/9/16,211838,599.0
T22891,C2359431,14/9/89,F,CITY BANGALORE,254874.45,23/9/16,211838,2500.0
T22892,C2283860,23/3/94,M,KOLLAM,3116.4,23/9/16,204953,183.5
T22893,C3316050,16/3/80,M,PALGHAR,12642.42,23/9/16,210713,718.0
T22894,C4832811,13/4/83,M,GHAZIABAD,28164.99,23/9/16,211009,399.0
T22895,C8928848,23/6/91,M,GURGAON,1320.18,23/9/16,202954,1090.0
T22896,C5234662,21/3/96,M,BANGALORE,8889.65,23/9/16,192850,351.0
T22897,C4797120,15/8/93,M,DELHI,4546.07,23/9/16,192739,359.0
T22898,C4512055,30/5/87,M,KOTTAYAM,10125.19,23/9/16,135235,220.0
T22899,C4338342,5/3/94,M,BUDAUN,10919.0,23/9/16,135505,6.94
T22900,C6875912,15/12/81,M,GURGAON,65637.06,23/9/16,133755,3705.0
T22901,C4812182,23/11/84,M,HYDERABAD,614156.34,23/9/16,134050,600.0
T22902,C2317723,11/1/74,M,GURGAON,96217.04,23/9/16,120702,580.0
T22903,C2015815,15/8/75,F,DELHI,55683.02,23/9/16,115107,2400.0
T22904,C7193983,20/9/93,F,MUMBAI,27972.82,23/9/16,211543,100.0
T22905,C6063721,15/12/70,M,KOLKATA,18625.0,23/9/16,211509,384.0
T22906,C2813077,11/9/90,M,NEW DELHI,4433.47,23/9/16,211510,90.0
T22907,C6230523,29/1/89,M,NOIDA,289.81,23/9/16,211516,625.0
T22908,C5521279,7/7/88,M,AHMEDABAD,38547.25,23/9/16,204840,385.0
T22909,C8135532,21/8/79,F,CHITTO0R,26224.4,23/9/16,212707,18.0
T22910,C2940479,23/6/87,M,MUMBAI,16846.3,23/9/16,205747,300.0
T22911,C8818480,10/1/90,F,INDORE,23753.34,23/9/16,210643,420.0
T22912,C5730079,25/1/93,F,HOSHIARPUR,8330.83,23/9/16,193621,115.0
T22913,C6624330,11/2/97,M,BHIWANDI,12160.29,23/9/16,210613,23.0
T22914,C4513237,7/3/86,M,MUMBAI,23639.29,23/9/16,210903,200.0
T22915,C7726241,7/1/83,M,MUMBAI,14.0,23/9/16,113905,60.0
T22916,C4917344,14/8/71,M,MUMBAI,28887.69,23/9/16,211015,190.0
T22917,C3219352,10/4/73,M,MUMBAI,18173.97,23/9/16,211016,150.0
T22918,C1522821,12/10/90,M,GHAZIABAD,1399.0,23/9/16,192429,298.0
T22919,C7241472,16/4/82,M,KUMARGHAT,57236.52,23/9/16,135057,249.0
T22920,C8524913,8/2/92,M,MUMBAI,107.65,23/9/16,210213,4499.0
T22921,C7628316,21/9/91,M,CHENNAI,85937.07,23/9/16,205927,220.0
T22922,C3439922,1/1/78,F,THANE WEST,4561.81,23/9/16,210214,210.0
T22923,C2634981,11/11/98,M,RAJKOT,4102.18,23/9/16,210752,50.0
T22924,C7020467,5/10/90,M,BANGALORE,27914.49,23/9/16,211343,37.0
T22925,C6433087,3/3/63,M,HOWRAH,12244.24,23/9/16,210615,2400.0
T22926,C4412084,23/8/91,M,YAMUNANAGAR,315825.0,22/9/16,61344,477.0
T22927,C5697967,6/4/90,M,DELHI,3630.87,22/9/16,34523,15600.0
T22928,C6741560,23/5/69,M,HAMPTON PARK,1822254.15,22/9/16,34845,4456.38
T22929,C3328324,20/4/86,M,THANE,14230.77,22/9/16,13740,397.0
T22930,C5710166,13/9/87,F,NEW DELHI,127523.96,22/9/16,41142,500.0
T22931,C7239439,1/1/1800,M,NEW DELHI,29543.72,22/9/16,41238,1600.0
T22932,C1441764,23/7/01,F,MORADABAD,2894.7,22/9/16,11735,300.0
T22933,C5586436,18/8/89,M,BANGALORE,33513.25,22/9/16,13157,3001.0
T22934,C8551567,12/5/85,M,KANPUR,15254.36,22/9/16,12625,275.0
T22935,C3799019,15/1/95,M,NOIDA,4492.45,22/9/16,3854,20.0
T22936,C3715145,1/11/93,M,SAMASTIPUR,76.56,22/9/16,4658,50.0
T22937,C7441172,10/2/94,M,JAMSHEDPUR,84.65,22/9/16,3957,110.0
T22938,C5424292,1/3/87,M,JAIPUR,0.0,22/9/16,15438,25.0
T22939,C1019234,10/10/94,M,ALWAR,47405.83,22/9/16,20800,70.0
T22940,C2036034,31/12/92,M,FARIDABAD,259701.08,22/9/16,12156,1714.62
T22941,C1824038,7/7/87,M,NORTH 24 PARGANAS,6909.78,22/9/16,4940,47.0
T22942,C2082783,21/2/74,M,MUMBAI,1391191.55,22/9/16,1951,1375.0
T22943,C7833284,8/9/77,M,BHIWADI,44083.12,23/9/16,191020,148.0
T22944,C5210514,14/4/86,M,DELHI,36941.64,23/9/16,191343,115.0
T22945,C3623087,25/12/94,M,NOIDA,16.38,23/9/16,184419,100.0
T22946,C4884153,11/2/93,F,NOIDA,6286.05,23/9/16,191852,233.34
T22947,C8610544,,M,MUMBAI,144797.84,22/9/16,23522,2660.0
T22948,C7029089,6/6/91,M,KOCHI,47134.25,22/9/16,23526,43.0
T22949,C1510247,21/10/82,M,KOLKATA,3221.7,22/9/16,21116,422.0
T22950,C1811118,21/8/68,M,NEW CANTT ALLAHBAD,587.19,22/9/16,20449,576.0
T22951,C4342146,20/4/91,M,KOTA,43898.77,22/9/16,22320,1832.0
T22952,C1034732,23/12/79,M,MUMBAI,215623.41,22/9/16,14445,3900.0
T22953,C4736250,13/2/96,M,DEWAS,2446.78,22/9/16,14606,200.0
T22954,C7616156,25/6/92,M,JAIPUR,387.1,22/9/16,1317,650.0
T22955,C7631783,1/9/70,F,SION MUMBAI,9231.28,22/9/16,2056,199.0
T22956,C4715367,8/11/73,F,PUNE,393211.14,22/9/16,2031,4200.0
T22957,C7130115,18/1/78,M,SILIGURI,808.42,22/9/16,11505,30.0
T22958,C5624269,30/9/94,F,MUMBAI,29338.51,22/9/16,11509,600.0
T22959,C7230091,12/1/88,M,RAIPUR,339.05,22/9/16,2955,1000.0
T22960,C7715355,9/10/96,M,GHAZIABAD,5578.35,22/9/16,2035,1854.0
T22961,C4519751,2/6/89,M,GUNTUR,28930.87,23/9/16,202835,100.0
T22962,C6987167,27/6/92,M,SILIGURI,7971.25,23/9/16,203859,20.0
T22963,C8675582,23/4/88,M,GURGAON,79026.06,23/9/16,131616,754.95
T22964,C7865122,20/2/89,M,GURGAON,50044.07,23/9/16,132331,605.0
T22965,C6825522,15/7/77,M,HOSUR,11485.52,23/9/16,132633,415.0
T22966,C2313577,15/7/78,M,MUMBAI,28718.18,23/9/16,132928,4549.0
T22967,C9021465,23/8/88,M,AMRITSAR,236789.14,23/9/16,34121,300.0
T22968,C8737321,16/7/85,F,BANGALORE,1506.94,23/9/16,131629,500.0
T22969,C3737715,27/7/91,F,BANGALORE,8780.37,23/9/16,131815,1230.0
T22970,C2046076,3/1/81,F,MUMBAI,54571.16,23/9/16,200425,1461.0
T22971,C4934745,1/12/87,M,DELHI,63190.31,23/9/16,200647,100.0
T22972,C2540635,7/12/88,F,BANGALORE,101815.62,23/9/16,190808,850.0
T22973,C5131266,24/6/92,F,MAHBUBNAGAR,10987.15,23/9/16,190948,110.0
T22974,C8567624,1/1/1800,M,PUNE,75212.35,23/9/16,204042,2000.2
T22975,C8220868,16/10/85,M,MUMBAI,1651.09,23/9/16,204319,1000.0
T22976,C3742619,1/2/91,M,MUMBAI,11558.23,23/9/16,205055,185.0
T22977,C2237657,4/3/72,M,KOLKATA,33143.55,23/9/16,204325,784.0
T22978,C3955377,3/7/82,M,NEW DELHI,13964.12,23/9/16,204325,151.0
T22979,C6242543,27/8/83,F,GURGAON,37491.97,23/9/16,190947,4199.0
T22980,C5026219,15/10/90,M,SECUNDERABAD,8130.7,23/9/16,132849,90.0
T22981,C5137961,7/11/94,M,BANGALORE,322.58,23/9/16,132339,45.0
T22982,C2516136,14/8/80,M,GURGAON,,23/9/16,131405,500.0
T22983,C5916643,20/6/85,F,MUMBAI,388503.4,23/9/16,201135,599.0
T22984,C7511523,15/7/89,M,GHAZIPUR,18389.69,23/9/16,204226,30.0
T22985,C6733671,5/2/88,F,PUNE,65287.85,23/9/16,203601,1030.0
T22986,C1939490,1/1/89,F,AGRA,29514.45,23/9/16,192055,162.0
T22987,C1529364,8/11/82,F,BANGALORE,6192.45,23/9/16,192056,400.0
T22988,C4926446,30/12/86,F,HYDERABAD,292107.56,23/9/16,203213,223.0
T22989,C6611688,13/10/92,M,AJMER,3662.06,23/9/16,203119,50.0
T22990,C6625051,30/11/96,M,GHAZIABAD,194637.29,23/9/16,110427,61.25
T22991,C5930924,26/7/87,M,DELHI,22765.99,23/9/16,110427,60.0
T22992,C1334391,1/1/1800,M,MUMBAI,35615.38,23/9/16,184535,27085.0
T22993,C1527085,13/2/86,M,NOIDA,241794.04,23/9/16,131345,326.19
T22994,C6830370,10/12/86,F,CHENNAI,939.06,23/9/16,112054,230.88
T22995,C3315775,17/2/69,M,ITANAGAR,705123.14,23/9/16,133017,339.0
T22996,C7416960,8/12/83,M,PUNE,66904.99,23/9/16,192115,320.0
T22997,C3924453,4/11/89,M,SONIPAT,5770.69,23/9/16,203924,200.0
T22998,C2032484,1/1/1800,M,CHENNAI,147869.98,23/9/16,204129,6.0
T22999,C3517585,21/2/94,M,UDHAM SINGH NAGAR,10.54,23/9/16,204222,156.0
T23000,C2528725,1/12/91,M,NEW DELHI,39906.06,23/9/16,184504,299.0
T23001,C2813555,14/4/87,M,AHMEDABAD,13973.18,23/9/16,184507,564.0
T23002,C4636435,19/4/90,M,NAVI MUMBAI,615564.52,23/9/16,203435,1946.0
T23003,C5348642,1/7/83,M,NOIDA,0.44,23/9/16,203630,320.0
T23004,C5525452,21/8/85,M,MUMBAI,67820.98,23/9/16,202802,289.0
T23005,C2620284,29/8/91,F,FORUM MALL HYDERABAD,9641.05,23/9/16,132348,337.34
T23006,C6716951,19/9/93,F,BULANDSHAHR,4466.3,23/9/16,132619,1000.0
T23007,C6737181,1/1/1800,M,AMRITSAR,44662.76,23/9/16,132440,4497.0
T23008,C2041078,5/8/84,M,NOIDA,15412.12,23/9/16,204532,360.0
T23009,C7373422,30/8/86,F,GREATER NOIDA,413008.92,23/9/16,204627,1030.0
T23010,C2627327,18/1/80,M,MUMBAI,9131.66,23/9/16,202709,2000.0
T23011,C5332914,23/4/87,F,MUMBAI,9056.31,23/9/16,202943,525.0
T23012,C7513514,19/1/67,F,NOIDA,326313.91,23/9/16,202944,3729.0
T23013,C3312142,10/4/82,F,GHAZIABAD,189.34,23/9/16,203200,154.0
T23014,C1939685,25/12/88,M,AGRA,55594.83,23/9/16,203444,50.0
T23015,C6330267,28/11/93,F,MANGALORE,112395.23,23/9/16,203111,298.01
T23016,C8312036,1/7/83,M,MOHALI,15371.58,23/9/16,203326,245.0
T23017,C1539744,21/4/88,M,TALIPARAMBA,37286.4,23/9/16,133618,57.0
T23018,C4114450,21/5/80,F,NEW DELHI,46765.66,23/9/16,133610,119.0
T23019,C3735876,30/7/73,M,KOLKATA,147.55,23/9/16,132507,129.0
T23020,C8312965,22/2/81,F,LUCKNOW,306767.34,23/9/16,132730,1533.0
T23021,C5719051,6/12/92,M,GURGAON,30949.58,23/9/16,133514,30.0
T23022,C2928832,15/7/91,M,GURGAON,11727.39,23/9/16,203854,220.0
T23023,C2450945,21/2/79,F,GURGAON,129964.68,23/9/16,204152,650.0
T23024,C3519687,30/11/88,F,CHENNAI,19548.95,23/9/16,203615,587.0
T23025,C6542126,12/12/90,M,PANIPAT,1321.56,23/9/16,203329,220.0
T23026,C5362260,1/1/1800,M,BANGALORE,24000.05,23/9/16,204338,560.0
T23027,C2840157,18/9/90,F,NEW DELHI,9468.41,23/9/16,203445,424.0
T23028,C5342136,11/6/86,M,BANGALORE,154836.72,23/9/16,184144,300.0
T23029,C3421558,7/1/89,F,MOHALI,12526.06,23/9/16,184145,950.0
T23030,C3510922,9/7/82,M,FARIDABAD,11958.48,23/9/16,204427,5000.0
T23031,C8831072,16/4/87,M,SILIGURI,7524.46,23/9/16,203150,2997.0
T23032,C3029327,2/10/69,F,DELHI,8384.11,23/9/16,190321,492.0
T23033,C1434937,10/9/62,M,GURGAON,161732.27,23/9/16,132504,700.0
T23034,C8058416,28/7/93,F,DELHI,28874.73,23/9/16,114600,1804.0
T23035,C3823676,4/1/83,M,BANGALORE,69276.59,23/9/16,210826,226.0
T23036,C4237940,28/11/75,M,BANGALORE,265.15,23/9/16,203430,105.0
T23037,C8635930,27/5/91,M,KANYAKUMARI,1281.86,23/9/16,203701,110.0
T23038,C2637563,15/11/85,M,BANGALORE,40451.74,23/9/16,191326,283.16
T23039,C5333137,27/12/89,M,NEW DELHI,1901.91,23/9/16,191531,100.0
T23040,C6147935,21/1/95,F,SAFIDON,10629.79,23/9/16,190245,1498.0
T23041,C2923366,20/11/85,F,MANGALORE,4763.91,23/9/16,211315,500.0
T23042,C1421153,4/10/89,M,DELHI,14173.98,23/9/16,211421,500.0
T23043,C3537745,27/7/91,F,BANGALORE,8780.37,23/9/16,203105,1000.0
T23044,C4721135,25/2/91,M,NOIDA,4221.22,23/9/16,190315,168.0
T23045,C6638182,5/4/90,M,CHITTO0R,2913.07,23/9/16,184147,95.0
T23046,C1032936,22/5/68,F,GURGAON,1600663.03,23/9/16,191607,692.0
T23047,C4435620,9/8/90,F,JALANDHAR,9140.28,23/9/16,135810,636.0
T23048,C7382165,15/6/82,M,DELHI,10430.03,23/9/16,204233,90.0
T23049,C7540256,28/2/78,M,FARIDABAD,7641.05,23/9/16,203113,1600.0
T23050,C4922042,7/7/72,M,BANGALORE,9598.0,23/9/16,203114,1397.5
T23051,C1715863,2/9/92,M,THANE,4515.82,23/9/16,202853,30.0
T23052,C2328222,29/7/83,F,MUMBAI,156765.11,23/9/16,190459,1000.0
T23053,C5910774,21/8/78,F,MUMBAI,100928.54,23/9/16,163009,576.0
T23054,C8135265,23/9/85,M,GREATER NOIDA,8262.67,23/9/16,191238,1810.0
T23055,C4125953,1/1/1800,M,MUMBAI,8353.97,23/9/16,191615,750.0
T23056,C8310551,,F,MUMBAI,6862.77,23/9/16,140029,3093.0
T23057,C8621536,18/7/97,M,PATIALA,38548.03,23/9/16,121021,197.0
T23058,C5215232,10/2/85,F,RANGA REDDY,19526.37,23/9/16,202803,175.0
T23059,C2235180,23/11/88,M,CHENNAI,10184.05,23/9/16,203029,2290.0
T23060,C1021049,9/6/89,M,THANE,108.72,23/9/16,192247,700.0
T23061,C4636073,4/2/79,M,BANGALORE,78296.65,23/9/16,202731,490.0
T23062,C3795863,23/9/92,M,MUMBAI,11378.95,23/9/16,202913,200.0
T23063,C1521965,21/3/87,M,KANGRA,9352.7,23/9/16,202914,179.0
T23064,C6121814,22/4/91,M,AJMER,12.02,23/9/16,192325,12.0
T23065,C3530730,21/7/88,M,RANGA REDDY,4272.68,23/9/16,204923,380.0
T23066,C8233180,20/2/85,F,PATHANKOT [PB],14491.02,23/9/16,171924,11.73
T23067,C3536925,9/2/88,M,BANGALORE,22906.66,23/9/16,204924,263.0
T23068,C8430431,23/2/84,M,MUMBAI,232.32,23/9/16,190150,111.0
T23069,C2924287,18/11/90,M,HYDERABAD,23728.78,23/9/16,134638,135.0
T23070,C2214764,16/7/86,M,FUNCTION HALL VAYUPURI HYDERABAD,556.71,23/9/16,112606,100.0
T23071,C3737122,21/6/88,M,NASHIK,13714.66,23/9/16,120915,70.0
T23072,C5234887,14/12/84,F,PUNE,134272.44,23/9/16,202839,1890.0
T23073,C6615923,16/6/84,M,KOLKATA,4286.46,23/9/16,202842,349.0
T23074,C4517422,1/1/1800,F,MOHALI,14131195.02,23/9/16,202855,1753.0
T23075,C5039312,16/8/87,M,BANGALORE,13458.15,23/9/16,191144,123.0
T23076,C6523427,1/7/94,M,AGRA,91547.05,23/9/16,191148,84.0
T23077,C9021369,17/5/93,M,VILLUPURAM,3830.48,23/9/16,191542,10.0
T23078,C4684683,19/3/91,F,DEHRADUN,21322.94,23/9/16,202711,1060.0
T23079,C3314634,10/3/88,M,PUNE,648.29,23/9/16,205944,126.0
T23080,C1528263,9/8/71,M,NEW DELHI,41935.66,23/9/16,203515,500.0
T23081,C6637620,3/12/90,M,PALI,10569.49,23/9/16,204918,100.0
T23082,C6441839,20/1/95,M,GANJAM,22843.19,23/9/16,204157,100.0
T23083,C6414155,5/6/80,M,NOIDA,320419.65,23/9/16,192056,699.0
T23084,C6376960,10/1/81,M,SALEM,54.81,23/9/16,191328,540.0
T23085,C3885814,20/2/87,M,KANPUR,34402.41,23/9/16,191043,30.0
T23086,C6713965,7/2/82,M,MUMBAI,13369.36,23/9/16,191131,20.0
T23087,C6465591,17/10/89,F,BANGALORE,18379.35,23/9/16,135616,516.0
T23088,C7973157,2/2/80,F,MUMBAI,34128.38,23/9/16,121208,22.0
T23089,C7435161,26/12/83,M,GURGAON,22284.14,23/9/16,121057,971.0
T23090,C5030027,13/9/92,F,NOIDA,6958.17,23/9/16,203957,24.0
T23091,C1019120,23/4/85,F,MUMBAI,16781.69,23/9/16,204035,1025.0
