,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
2660,T22662,C1734986,1983-04-17,M,BANGALORE,80879.42,2016-09-23,131107,50.0
2662,T22664,C8359642,1986-12-21,M,GREATER NOIDA,4564.07,2016-09-23,125244,26.0
2664,T22666,C5018372,1992-01-01,F,FIROZABAD,7628.6,2016-09-23,202345,200.0
2665,T22667,C5025332,1977-10-19,F,NEW DELHI,44534.12,2016-09-23,202512,556.0
2666,T22668,C7920073,1980-07-25,F,BHUBANESHWAR,15662.44,2016-09-23,210847,599.1
2667,T22669,C5927477,1991-01-26,M,NEW DELHI,4371.95,2016-09-23,201738,310.0
2668,T22670,C5120721,1982-06-16,M,VADODARA,20797.82,2016-09-23,202943,100.0
2669,T22671,C7128336,1992-03-27,M,MEERUT,16683.0,2016-09-23,202130,500.0
2670,T22672,C3839475,1994-08-20,F,NELLORE,8227.99,2016-09-23,204328,74.04
2671,T22673,C8614667,1983-07-15,M,NOIDA,43531.05,2016-09-23,204334,395.0
2672,T22674,C7812144,1982-10-04,F,GHAZIABAD,189.34,2016-09-23,132923,309.0
2673,T22675,C6880316,1978-05-16,M,CUTTACK,63.09,2016-09-23,133449,25.0
2674,T22676,C1732712,1994-08-11,M,BANGALORE,1628.92,2016-09-23,133458,260.0
2675,T22677,C3487244,1992-05-05,M,DELHI,62.87,2016-09-23,131533,70.0
2676,T22678,C8812661,1982-08-21,M,DELHI,20519.22,2016-09-23,211250,700.0
2677,T22679,C5810189,1992-09-05,M,DEHRADUN,4932.5,2016-09-23,211300,100.0
2678,T22680,C3345827,1990-08-08,F,DELHI,95850.14,2016-09-23,212129,850.0
2679,T22681,C8336928,1980-06-10,M,MUMBAI,22295.87,2016-09-23,200602,5637.0
2680,T22682,C4148992,1970-01-28,M,GURGAON,92971.37,2016-09-23,201037,6428.13
2681,T22683,C1835937,1984-07-25,F,MUMBAI,16838.7,2016-09-23,201252,500.0
2682,T22684,C7541879,1984-06-22,M,MUMBAI,150419.7,2016-09-23,200443,782.0
2683,T22685,C8832476,1994-05-31,F,KASARAGOD,17854.17,2016-09-23,204006,249.0
2684,T22686,C3440676,1981-06-03,M,BANGALORE,4318.33,2016-09-23,203248,536.2
2685,T22687,C5415820,1982-06-15,M,BANGALORE,64700.39,2016-09-23,75755,2600.0
2686,T22688,C5922653,1985-09-25,M,DELHI,189581.64,2016-09-23,132755,1110.0
2687,T22689,C8189613,1997-07-11,M,KALMEGHA,10453.92,2016-09-23,131849,50.0
2688,T22690,C1717757,1977-08-26,F,GURGAON,8815.39,2016-09-23,131756,1702.03
2689,T22691,C3866748,1962-05-05,M,GURGAON,17250777.14,2016-09-23,132012,800.0
2690,T22692,C4819967,1987-10-19,M,VASAI WEST,1787.62,2016-09-23,132812,130.0
2692,T22694,C3015915,1991-05-20,M,CHANDIGARH,753.77,2016-09-23,205025,50.0
2693,T22695,C3519763,1986-11-02,F,BANGALORE,10592.63,2016-09-27,131826,221.0
2694,T22696,C8520233,1990-04-11,F,CHENNAI,563470.15,2016-09-27,131827,3409.0
2695,T22697,C6539920,1981-05-18,F,THANE,214697.12,2016-09-27,133624,10.0
2696,T22698,C8439357,1989-09-26,M,GURGAON,13567.41,2016-09-27,130710,428.0
2697,T22699,C3162461,1984-01-10,F,NAVI MUMBAI,10118.95,2016-09-27,130607,240.0
2699,T22701,C6935888,1993-08-28,F,PAREL (W) MUMBAI,11382.63,2016-09-23,203956,230.06
2701,T22703,C3030647,1986-05-03,F,VISAKHAPATNAM,13015.96,2016-09-23,201334,500.0
2702,T22704,C1414229,1988-03-25,F,KAPURTHALA,342799.87,2016-09-23,200406,4255.0
2703,T22705,C8133633,1988-03-16,M,NASHIK,255204.55,2016-09-23,200605,128.73
2704,T22706,C2742512,1990-06-11,M,BANGALORE,13627.89,2016-09-23,200430,560.0
2705,T22707,C1461963,1969-12-08,M,MUMBAI,11558.43,2016-09-23,200646,2400.0
2706,T22708,C8221343,1991-06-11,F,GANDHI NAGAR,9518.3,2016-09-23,200912,461.0
2707,T22709,C1323990,1976-05-12,M,KALYANI NAGAR PUNE,2784.39,2016-09-27,125614,70.0
2708,T22710,C1428163,1988-03-11,M,HOSUR,159.17,2016-09-27,125145,30.0
2709,T22711,C1691977,1987-03-17,M,UDAIPUR,7008.33,2016-09-27,125846,10.0
2711,T22713,C1520647,1993-08-13,F,JAIPUR,119948.16,2016-09-23,194556,500.0
2712,T22714,C8229880,1990-01-01,M,NORTH SIKKIM,17017.82,2016-09-23,194558,100.0
2714,T22716,C7910623,1979-01-27,M,DELHI,121704.49,2016-09-23,130523,9000.0
2715,T22717,C9040017,1977-01-07,M,HYDERABAD,106653.61,2016-09-23,130741,1000.0
2716,T22718,C4623742,1993-08-25,F,GURGAON,90362.22,2016-09-23,130743,623.0
2717,T22719,C2727125,1991-03-14,M,NEW DELHI,9868.82,2016-09-23,131022,238.0
2718,T22720,C8539450,1989-07-30,F,MANGALORE,3471.76,2016-09-23,130438,2102.9
2719,T22721,C2015189,1988-02-15,M,SABARKANTHA,12868.3,2016-09-23,195431,460.0
2720,T22722,C2513917,1984-10-30,F,NOIDA,5531.92,2016-09-23,195350,20.0
2721,T22723,C7924969,1992-08-02,M,MUMBAI,107.65,2016-09-23,195639,2597.0
2722,T22724,C3727849,1990-03-08,M,MOHALI,13853.27,2016-09-23,195644,171.83
2723,T22725,C5625274,1989-01-07,F,THIRUVANNAMALAI,252.6,2016-09-23,195753,296.0
2725,T22727,C6217558,1990-04-11,M,SONBHADRA,6544.68,2016-09-23,195757,50.0
2726,T22728,C4515766,1986-06-26,F,PANCHKULA,22802.23,2016-09-23,195557,100.0
2727,T22729,C4923445,1969-08-30,M,BANGALORE,28826.03,2016-09-23,194836,194.0
2730,T22732,C8438267,1986-06-03,M,NADIAD,47768.56,2016-09-23,195709,114.11
2731,T22733,C3440689,1987-11-05,M,KHARAR,24542.36,2016-09-23,204041,1293.2
2732,T22734,C6128541,1986-08-09,M,JAIPUR,542973.17,2016-09-23,131717,74.0
2733,T22735,C3235563,1993-07-31,F,BENGALURU,14712.42,2016-09-23,124422,100.0
2734,T22736,C2214383,1988-04-26,M,MIRZAPUR,1264.19,2016-09-23,131541,1512.9
2735,T22737,C1117763,1985-10-13,M,JALGAON,11248.83,2016-09-23,132039,100.0
2736,T22738,C4016148,1988-01-01,M,BANGALORE,2099.43,2016-09-23,200031,160.0
2737,T22739,C2324779,1987-04-03,M,VALSAD,36065.16,2016-09-23,195745,49.0
2738,T22740,C7945832,1976-01-08,M,GREATOR NOIDA WEST,44849.6,2016-09-23,200033,660.0
2740,T22742,C4611276,1994-04-09,M,MODI NAGAR,67725.1,2016-09-23,200923,670.0
2741,T22743,C5631392,1992-07-23,F,KUMTA,5570.53,2016-09-23,195857,500.0
2742,T22744,C4018075,1989-01-04,M,AURANGABAD,9541.55,2016-09-23,195902,1264.0
2743,T22745,C5122616,1985-09-25,M,DELHI,189581.64,2016-09-23,194522,784.0
2744,T22746,C8211691,1988-03-18,M,NEW DELHI,326383.52,2016-09-23,202652,1052.0
2745,T22747,C5320722,1991-12-28,M,THANE,10170.01,2016-09-23,130048,198.0
2746,T22748,C5921140,1988-09-23,F,THANE WEST,12166.63,2016-09-23,130336,184.0
2747,T22749,C3742213,1981-06-18,M,MOHALI,4347.22,2016-09-23,125510,100.0
2748,T22750,C1537390,1993-06-12,F,BANGALORE,6042.42,2016-09-23,130118,599.0
2749,T22751,C4342564,1984-07-31,M,MUMBAI,18329.04,2016-09-23,132623,100.0
2750,T22752,C7811142,1986-08-29,M,CHENNAI,15873.97,2016-09-23,195033,155.0
2751,T22753,C6431158,1979-10-22,M,MUMBAI,184235.65,2016-09-23,195315,210.0
2752,T22754,C7631813,1973-11-17,M,MUMBAI,18578.61,2016-09-23,195439,690.0
2753,T22755,C3631832,1987-01-25,M,AHMEDABAD,31941.34,2016-09-23,195156,70.0
2754,T22756,C1038744,1978-10-18,M,PUNE,73592.43,2016-09-23,195630,192.0
2755,T22757,C1719263,1989-01-31,F,SCHOOL PUNE,311345.33,2016-09-23,195226,487.0
2756,T22758,C6415535,1987-04-06,M,HYDERABAD,570887.02,2016-09-23,125951,500.0
2757,T22759,C4429842,1977-01-08,M,DELHI,86751.77,2016-09-23,125807,1652.0
2758,T22760,C4927948,1987-11-26,M,NEW DELHI,5668.98,2016-09-23,124418,837.0
2760,T22762,C7634679,1994-06-03,M,RANGA REDDY,17966.28,2016-09-23,130547,69.0
2761,T22763,C6637059,1987-01-09,F,AHMEDABAD,12.65,2016-09-23,195647,750.0
2762,T22764,C3518685,1982-05-18,F,THANE,24346.49,2016-09-23,200006,551.0
2763,T22765,C3723190,1986-11-27,M,BENGALURU,789974.32,2016-09-23,195416,209.0
2764,T22766,C4839616,1990-09-08,M,RAJAHMUNDRY,19402.23,2016-09-23,204532,1303.0
2765,T22767,C9029086,1979-09-10,M,CHENNAI,19062.72,2016-09-23,195130,400.0
2766,T22768,C1816030,1991-05-24,F,BANGALORE,435953.75,2016-09-23,71409,1.0
2767,T22769,C8031490,1992-07-02,M,AMBALA,2910.18,2016-09-23,195407,31.0
2768,T22770,C5035519,1992-11-25,F,DELHI,5934.77,2016-09-23,125423,469.0
2769,T22771,C8111570,1989-04-23,F,THANE,16846.51,2016-09-23,125540,894.53
2770,T22772,C5185655,1990-11-26,M,KOCHI,20339.57,2016-09-23,130413,306.0
2771,T22773,C9037554,1987-05-29,M,PUNE,7533.53,2016-09-23,130605,23.0
2772,T22774,C4533229,1984-12-18,M,KOLKATA,6308.44,2016-09-23,130512,1283.0
2773,T22775,C2010759,1987-04-20,F,MUMBAI,13644.06,2016-09-23,203942,50.0
2774,T22776,C3241230,1990-12-20,M,BHOPAL,29827.61,2016-09-23,194530,599.0
2775,T22777,C7510739,1990-04-21,M,HYDERABAD,26595.56,2016-09-23,194532,99.0
2776,T22778,C6687067,1991-03-27,M,RAIGAD,10896.14,2016-09-23,194816,190.0
2777,T22779,C7175874,1979-07-18,F,HYDERABAD,142.46,2016-09-23,194530,913.0
2778,T22780,C5122153,1990-10-19,F,HYDERABAD,611.25,2016-09-23,204505,650.0
2779,T22781,C5428238,1984-02-25,F,KOLKATA,39103.37,2016-09-23,195035,2918.0
2780,T22782,C1537083,1987-07-19,M,GURGAON,19012.57,2016-09-23,200856,195.0
2781,T22783,C6130825,1987-08-22,M,THANE,0.0,2016-09-23,130635,75.0
2782,T22784,C1179374,1988-11-08,M,DELHI,21439.76,2016-09-23,125008,200.0
2783,T22785,C8880071,1989-10-16,M,BANUR,13298.51,2016-09-23,124736,2326.46
2784,T22786,C5442478,1982-01-15,M,NOIDA,12372.35,2016-09-23,130224,147.0
2785,T22787,C1537190,1988-11-26,M,MAHALAXMI MUMBAI,14550.17,2016-09-23,204300,349.0
2786,T22788,C7285626,1989-12-29,M,GORAKHPUR,9289.38,2016-09-23,201613,1110.0
2787,T22789,C1230331,1984-09-29,M,BANGALORE,406905.31,2016-09-23,202741,966.0
2788,T22790,C5814192,1994-06-11,F,MUMBAI,11799.24,2016-09-23,203250,119.0
2789,T22791,C6512211,1970-11-17,M,NEW DELHI,58496.6,2016-09-23,203302,1500.0
2790,T22792,C4119479,1975-01-01,M,ZIRAKPUR,19150.14,2016-09-23,201142,1971.0
2791,T22793,C8962892,1992-10-22,M,KOLKATA,18372.14,2016-09-23,201319,50.0
2792,T22794,C5215833,1990-02-26,F,KOLKATA,33518.84,2016-09-23,201824,506.0
2793,T22795,C4213051,1984-03-18,M,NASHIK,24604.18,2016-09-23,201925,495.0
2796,T22798,C1713467,1993-07-05,F,BANGALORE,25562.6,2016-09-23,125621,289.0
2797,T22799,C1038662,1974-10-03,M,DELHI,27795.51,2016-09-23,140410,2600.0
2798,T22800,C2819843,1945-03-26,F,NEW DELHI,615753.03,2016-09-23,200945,486.0
2799,T22801,C4814032,1995-11-28,F,DELHI,3817.64,2016-09-23,203306,47.0
2800,T22802,C5225018,1981-03-14,M,NEW DELHI,200143.15,2016-09-23,202743,5600.0
2802,T22804,C4434931,1984-05-07,M,TRINELVELI DT,2451.96,2016-09-23,202402,1205.0
2803,T22805,C6838677,1976-02-17,M,GUWAHATI,94507.98,2016-09-23,114521,50.0
2804,T22806,C2939435,1982-09-25,M,GURGAON,7060.09,2016-09-23,205147,191.0
2805,T22807,C3619340,1960-10-01,F,FUNCTION HYDERABAD,2257.18,2016-09-23,130007,353.0
2806,T22808,C4640226,1997-10-28,F,GUWAHATI,2473.72,2016-09-23,130239,85.0
2807,T22809,C3312030,1991-08-28,M,NEW DELHI,90077.57,2016-09-23,204630,85.0
2808,T22810,C3257858,1990-07-25,M,SURAT,42239.56,2016-09-23,204652,2500.0
2809,T22811,C6222466,1990-04-22,F,NEW DELHI,16705.97,2016-09-23,204745,300.0
2810,T22812,C2729940,1984-01-06,M,BANGALORE,27820.66,2016-09-23,201811,348.0
2811,T22813,C6222346,1979-06-12,M,NEW DELHI,66512.72,2016-09-23,200958,254.0
2812,T22814,C5111789,1974-01-07,M,COTTON GREEN WEST MUMBAI,7424.6,2016-09-23,202250,198.0
2813,T22815,C2637324,1985-01-11,F,HARIDWAR,23520.85,2016-09-23,210519,500.0
2814,T22816,C5811848,1982-01-27,M,CHENNAI,59785.25,2016-09-23,210639,1000.0
2815,T22817,C8038816,1970-11-01,M,THANE,21491.14,2016-09-23,210817,565.0
2816,T22818,C4315927,1990-06-10,F,AIRPORT RD EMP IN P11875 BANGAORE,24778.72,2016-09-23,125057,37.0
2817,T22819,C1840433,1984-01-25,F,UDAIPUR,98.33,2016-09-23,125004,30000.0
2818,T22820,C5828732,1981-01-18,F,MUMBAI,127701.8,2016-09-23,125007,1105.0
2819,T22821,C4837777,1992-06-17,F,DIST ZUNHEBOTO,14075.75,2016-09-23,140034,2500.0
2821,T22823,C6928535,1986-06-05,M,FARIDABAD,59068.44,2016-09-23,140021,201.0
2822,T22824,C4834882,1973-10-29,M,NOIDA,14734.27,2016-09-23,124852,2400.0
2823,T22825,C5058521,1990-01-10,F,LUCKNOW,440181.71,2016-09-23,124854,36.75
2824,T22826,C6320678,1987-07-25,M,DELHI,112491.13,2016-09-23,124904,507.0
2825,T22827,C8925990,1992-05-04,M,PUNE,7.99,2016-09-23,203207,500.0
2826,T22828,C2322747,1988-01-15,F,PATNA,10272.95,2016-09-23,203254,937.0
2827,T22829,C3196848,1989-03-23,M,CUDDALORE,582.7,2016-09-23,203258,80.0
2828,T22830,C8992717,1986-08-08,M,MUMBAI,718.69,2016-09-23,202937,492.0
2829,T22831,C3915641,1993-05-15,M,DARBHANGA,42272.64,2016-09-23,202703,606.9
2830,T22832,C5817626,1980-01-23,M,JAIPUR,146496.33,2016-09-23,200354,1350.0
2831,T22833,C2739262,1983-10-22,F,NOIDA,8360.16,2016-09-23,202719,1600.0
2832,T22834,C4814751,1986-07-16,M,FUNCTION HALL VAYUPURI HYDERABAD,556.71,2016-09-23,125450,100.0
2834,T22836,C7020630,1989-09-15,F,MEERUT,396.61,2016-09-23,200912,249.0
2835,T22837,C6237851,1961-12-17,M,GURGAON,284665.34,2016-09-23,200716,1023.41
2836,T22838,C2110382,1960-02-26,M,CUTTACK,3688.07,2016-09-23,201024,2000.0
2837,T22839,C1413292,1967-07-30,M,MUMBAI,1907335.91,2016-09-23,201236,700.0
2838,T22840,C8739434,1958-04-22,F,NEW DELHI,7016716.02,2016-09-23,204405,7190.0
2839,T22841,C1612556,1987-09-25,M,AJMER,346527.5,2016-09-23,204524,99.0
2840,T22842,C1819642,1988-11-30,F,CHENNAI,19548.95,2016-09-23,204528,654.0
2841,T22843,C7129358,1984-01-26,M,GURGAON,21972.15,2016-09-23,204529,240.0
2842,T22844,C4711062,1978-04-02,M,MUMBAI,161960.85,2016-09-23,132749,817.0
2843,T22845,C2239461,1989-10-02,M,PUNE,24.45,2016-09-23,135956,2070.0
2844,T22846,C1827381,1977-10-24,M,DELHI,50121.4,2016-09-23,133003,100.0
2845,T22847,C7938927,1990-10-25,F,DELHI,3874.98,2016-09-23,133155,547.0
2846,T22848,C1743734,1971-02-05,M,NIZAMABAD,11397.78,2016-09-23,133442,100.0
2847,T22849,C6010862,1988-04-07,M,MUMBAI,4546.31,2016-09-23,133444,229.0
2849,T22851,C6110849,1981-10-03,M,DELHI,55280.44,2016-09-23,204704,832.41
2850,T22852,C4525515,1994-06-24,F,ALWAR,34651.61,2016-09-23,204605,197.0
2851,T22853,C5522286,1984-01-11,M,NEW DELHI,26289.69,2016-09-23,204605,360.0
2852,T22854,C1140741,1981-10-15,M,GURGAON,544166.94,2016-09-23,204608,14590.0
2854,T22856,C8628422,1975-10-07,M,BANGALORE,95.71,2016-09-23,201247,295.0
2855,T22857,C7133669,1979-12-08,F,INDORE,660.52,2016-09-23,202630,299.0
2856,T22858,C3428711,1981-04-22,F,INDORE,23449.31,2016-09-23,202357,1600.0
2857,T22859,C3621056,1993-11-30,M,NILGIRIS,24567.65,2016-09-23,202440,550.0
2858,T22860,C5437953,1992-09-06,M,THANE,17494.61,2016-09-23,202541,146.0
2859,T22861,C1411041,1994-08-10,F,PATNA,1.79,2016-09-23,133548,1200.0
2860,T22862,C6342357,1985-01-11,M,PUNE,26584.03,2016-09-23,134020,406.0
2861,T22863,C7030147,1976-01-15,M,KOTA,17157.65,2016-09-23,131431,20.0
2862,T22864,C5630656,1988-09-25,M,HYDERABAD,20966.14,2016-09-23,124753,649.0
2863,T22865,C1419614,1993-03-15,F,PANCHKULA,11903.36,2016-09-23,124503,630.0
2864,T22866,C3440266,1978-01-03,M,GHAZIABAD,4862.04,2016-09-23,124512,526.7
2865,T22867,C4011128,1983-11-20,F,JHANSI,99433.38,2016-09-23,124512,1613.0
2866,T22868,C6835060,1988-08-19,F,MOHALI,189600.63,2016-09-23,204940,888.0
2867,T22869,C4930986,1984-04-11,F,AGRA,2961.88,2016-09-23,204940,3649.0
2868,T22870,C8236431,1977-01-10,M,THANE,62198.74,2016-09-23,202839,385.0
2870,T22872,C8471555,1986-10-05,M,DELHI,65715.17,2016-09-23,204441,575.0
2871,T22873,C7029383,1974-10-17,M,PUNE,12845.99,2016-09-23,204633,305.0
2872,T22874,C3919527,1983-11-21,M,NAVI MUMBAI,36235.34,2016-09-23,204632,210.0
2873,T22875,C1315565,1981-01-17,M,MUMBAI,16.3,2016-09-23,204635,153.0
2875,T22877,C3423352,1990-12-31,M,NEW DELHI,4911.86,2016-09-23,210418,500.0
2876,T22878,C2628024,1989-05-07,M,PUNE,1215.41,2016-09-23,203855,70.0
2877,T22879,C2636511,1990-08-25,M,BANGALORE,14502.79,2016-09-23,205226,436.0
2878,T22880,C8232027,1987-02-27,F,DELHI,16085.96,2016-09-23,205446,299.52
2879,T22881,C8711771,1982-01-16,F,MUMBAI,1218.34,2016-09-23,135536,1274.0
2880,T22882,C4421982,1989-09-28,F,BANGALORE,17850.66,2016-09-23,134244,2150.0
2881,T22883,C3711775,1987-07-02,M,GURGAON,172031.39,2016-09-23,114706,80.0
2883,T22885,C2231452,1984-07-12,M,MEHSANA,67505.65,2016-09-23,204404,493.0
2884,T22886,C3791765,1974-01-17,M,GURGAON,648070.62,2016-09-23,204711,785.0
2885,T22887,C8542864,1979-09-14,M,KAKINADA,24841.08,2016-09-23,211152,228.18
2886,T22888,C4680811,1985-09-26,M,GHAZIABAD,391745.52,2016-09-23,194148,369.0
2887,T22889,C8516576,1989-05-07,M,DELHI,6039.66,2016-09-23,211438,894.0
2888,T22890,C1377171,1987-07-05,F,CHENNAI,160378.91,2016-09-23,211838,599.0
2889,T22891,C2359431,1989-09-14,F,CITY BANGALORE,254874.45,2016-09-23,211838,2500.0
2890,T22892,C2283860,1994-03-23,M,KOLLAM,3116.4,2016-09-23,204953,183.5
2891,T22893,C3316050,1980-03-16,M,PALGHAR,12642.42,2016-09-23,210713,718.0
2892,T22894,C4832811,1983-04-13,M,GHAZIABAD,28164.99,2016-09-23,211009,399.0
2893,T22895,C8928848,1991-06-23,M,GURGAON,1320.18,2016-09-23,202954,1090.0
2894,T22896,C5234662,1996-03-21,M,BANGALORE,8889.65,2016-09-23,192850,351.0
2895,T22897,C4797120,1993-08-15,M,DELHI,4546.07,2016-09-23,192739,359.0
2896,T22898,C4512055,1987-05-30,M,KOTTAYAM,10125.19,2016-09-23,135235,220.0
2897,T22899,C4338342,1994-05-03,M,BUDAUN,10919.0,2016-09-23,135505,6.94
2898,T22900,C6875912,1981-12-15,M,GURGAON,65637.06,2016-09-23,133755,3705.0
2899,T22901,C4812182,1984-11-23,M,HYDERABAD,614156.34,2016-09-23,134050,600.0
2900,T22902,C2317723,1974-11-01,M,GURGAON,96217.04,2016-09-23,120702,580.0
2901,T22903,C2015815,1975-08-15,F,DELHI,55683.02,2016-09-23,115107,2400.0
2902,T22904,C7193983,1993-09-20,F,MUMBAI,27972.82,2016-09-23,211543,100.0
2903,T22905,C6063721,1970-12-15,M,KOLKATA,18625.0,2016-09-23,211509,384.0
2904,T22906,C2813077,1990-11-09,M,NEW DELHI,4433.47,2016-09-23,211510,90.0
2905,T22907,C6230523,1989-01-29,M,NOIDA,289.81,2016-09-23,211516,625.0
2906,T22908,C5521279,1988-07-07,M,AHMEDABAD,38547.25,2016-09-23,204840,385.0
2907,T22909,C8135532,1979-08-21,F,CHITTO0R,26224.4,2016-09-23,212707,18.0
2908,T22910,C2940479,1987-06-23,M,MUMBAI,16846.3,2016-09-23,205747,300.0
2909,T22911,C8818480,1990-10-01,F,INDORE,23753.34,2016-09-23,210643,420.0
2910,T22912,C5730079,1993-01-25,F,HOSHIARPUR,8330.83,2016-09-23,193621,115.0
2911,T22913,C6624330,1997-11-02,M,BHIWANDI,12160.29,2016-09-23,210613,23.0
2912,T22914,C4513237,1986-07-03,M,MUMBAI,23639.29,2016-09-23,210903,200.0
2913,T22915,C7726241,1983-07-01,M,MUMBAI,14.0,2016-09-23,113905,60.0
2914,T22916,C4917344,1971-08-14,M,MUMBAI,28887.69,2016-09-23,211015,190.0
2915,T22917,C3219352,1973-10-04,M,MUMBAI,18173.97,2016-09-23,211016,150.0
2916,T22918,C1522821,1990-12-10,M,GHAZIABAD,1399.0,2016-09-23,192429,298.0
2917,T22919,C7241472,1982-04-16,M,KUMARGHAT,57236.52,2016-09-23,135057,249.0
2918,T22920,C8524913,1992-08-02,M,MUMBAI,107.65,2016-09-23,210213,4499.0
2919,T22921,C7628316,1991-09-21,M,CHENNAI,85937.07,2016-09-23,205927,220.0
2920,T22922,C3439922,1978-01-01,F,THANE WEST,4561.81,2016-09-23,210214,210.0
2921,T22923,C2634981,1998-11-11,M,RAJKOT,4102.18,2016-09-23,210752,50.0
2922,T22924,C7020467,1990-05-10,M,BANGALORE,27914.49,2016-09-23,211343,37.0
2923,T22925,C6433087,1963-03-03,M,HOWRAH,12244.24,2016-09-23,210615,2400.0
2924,T22926,C4412084,1991-08-23,M,YAMUNANAGAR,315825.0,2016-09-22,61344,477.0
2925,T22927,C5697967,1990-06-04,M,DELHI,3630.87,2016-09-22,34523,15600.0
2926,T22928,C6741560,1969-05-23,M,HAMPTON PARK,1822254.15,2016-09-22,34845,4456.38
2927,T22929,C3328324,1986-04-20,M,THANE,14230.77,2016-09-22,13740,397.0
2928,T22930,C5710166,1987-09-13,F,NEW DELHI,127523.96,2016-09-22,41142,500.0
2930,T22932,C1441764,2001-07-23,F,MORADABAD,2894.7,2016-09-22,11735,300.0
2931,T22933,C5586436,1989-08-18,M,BANGALORE,33513.25,2016-09-22,13157,3001.0
2932,T22934,C8551567,1985-12-05,M,KANPUR,15254.36,2016-09-22,12625,275.0
2933,T22935,C3799019,1995-01-15,M,NOIDA,4492.45,2016-09-22,3854,20.0
2934,T22936,C3715145,1993-01-11,M,SAMASTIPUR,76.56,2016-09-22,4658,50.0
2935,T22937,C7441172,1994-10-02,M,JAMSHEDPUR,84.65,2016-09-22,3957,110.0
2936,T22938,C5424292,1987-01-03,M,JAIPUR,0.0,2016-09-22,15438,25.0
2937,T22939,C1019234,1994-10-10,M,ALWAR,47405.83,2016-09-22,20800,70.0
2938,T22940,C2036034,1992-12-31,M,FARIDABAD,259701.08,2016-09-22,12156,1714.62
2939,T22941,C1824038,1987-07-07,M,NORTH 24 PARGANAS,6909.78,2016-09-22,4940,47.0
2940,T22942,C2082783,1974-02-21,M,MUMBAI,1391191.55,2016-09-22,1951,1375.0
2941,T22943,C7833284,1977-08-09,M,BHIWADI,44083.12,2016-09-23,191020,148.0
2942,T22944,C5210514,1986-04-14,M,DELHI,36941.64,2016-09-23,191343,115.0
2943,T22945,C3623087,1994-12-25,M,NOIDA,16.38,2016-09-23,184419,100.0
2944,T22946,C4884153,1993-11-02,F,NOIDA,6286.05,2016-09-23,191852,233.34
2946,T22948,C7029089,1991-06-06,M,KOCHI,47134.25,2016-09-22,23526,43.0
2947,T22949,C1510247,1982-10-21,M,KOLKATA,3221.7,2016-09-22,21116,422.0
2948,T22950,C1811118,1968-08-21,M,NEW CANTT ALLAHBAD,587.19,2016-09-22,20449,576.0
2949,T22951,C4342146,1991-04-20,M,KOTA,43898.77,2016-09-22,22320,1832.0
2950,T22952,C1034732,1979-12-23,M,MUMBAI,215623.41,2016-09-22,14445,3900.0
2951,T22953,C4736250,1996-02-13,M,DEWAS,2446.78,2016-09-22,14606,200.0
2952,T22954,C7616156,1992-06-25,M,JAIPUR,387.1,2016-09-22,1317,650.0
2953,T22955,C7631783,1970-01-09,F,SION MUMBAI,9231.28,2016-09-22,2056,199.0
2954,T22956,C4715367,1973-08-11,F,PUNE,393211.14,2016-09-22,2031,4200.0
2955,T22957,C7130115,1978-01-18,M,SILIGURI,808.42,2016-09-22,11505,30.0
2956,T22958,C5624269,1994-09-30,F,MUMBAI,29338.51,2016-09-22,11509,600.0
2957,T22959,C7230091,1988-12-01,M,RAIPUR,339.05,2016-09-22,2955,1000.0
2958,T22960,C7715355,1996-09-10,M,GHAZIABAD,5578.35,2016-09-22,2035,1854.0
2959,T22961,C4519751,1989-02-06,M,GUNTUR,28930.87,2016-09-23,202835,100.0
2960,T22962,C6987167,1992-06-27,M,SILIGURI,7971.25,2016-09-23,203859,20.0
2961,T22963,C8675582,1988-04-23,M,GURGAON,79026.06,2016-09-23,131616,754.95
2962,T22964,C7865122,1989-02-20,M,GURGAON,50044.07,2016-09-23,132331,605.0
2963,T22965,C6825522,1977-07-15,M,HOSUR,11485.52,2016-09-23,132633,415.0
2964,T22966,C2313577,1978-07-15,M,MUMBAI,28718.18,2016-09-23,132928,4549.0
2965,T22967,C9021465,1988-08-23,M,AMRITSAR,236789.14,2016-09-23,34121,300.0
2966,T22968,C8737321,1985-07-16,F,BANGALORE,1506.94,2016-09-23,131629,500.0
2967,T22969,C3737715,1991-07-27,F,BANGALORE,8780.37,2016-09-23,131815,1230.0
2968,T22970,C2046076,1981-03-01,F,MUMBAI,54571.16,2016-09-23,200425,1461.0
2969,T22971,C4934745,1987-01-12,M,DELHI,63190.31,2016-09-23,200647,100.0
2970,T22972,C2540635,1988-07-12,F,BANGALORE,101815.62,2016-09-23,190808,850.0
2971,T22973,C5131266,1992-06-24,F,MAHBUBNAGAR,10987.15,2016-09-23,190948,110.0
2973,T22975,C8220868,1985-10-16,M,MUMBAI,1651.09,2016-09-23,204319,1000.0
2974,T22976,C3742619,1991-01-02,M,MUMBAI,11558.23,2016-09-23,205055,185.0
2975,T22977,C2237657,1972-04-03,M,KOLKATA,33143.55,2016-09-23,204325,784.0
2976,T22978,C3955377,1982-03-07,M,NEW DELHI,13964.12,2016-09-23,204325,151.0
2977,T22979,C6242543,1983-08-27,F,GURGAON,37491.97,2016-09-23,190947,4199.0
